id,uuid,observed_on,time_observed_at,time_zone,user_id,user_name,tag_list,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,positional_accuracy,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
207256146,034f6e63-6f5f-4db1-8256-3fa1bbdcebc6,2024-04-14,2024-04-14 17:39:28 UTC,Pacific Time (US & Canada),187268,Natalie Downe,"","",1,0,"North Pacific Ocean, CA, US",37.4944616667,-122.4990833333,4,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
207273748,4235842b-35ab-40d9-a6a6-feae96f1b980,2024-04-12,2024-04-12 17:22:36 UTC,Pacific Time (US & Canada),7718832,,"","",1,0,"Monterey Bay, Pacific Grove, CA, US",36.6370466667,-121.93318,2104,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
207274928,bf63ea0f-095b-4832-b564-04ea038dabe1,2024-04-12,2024-04-12 17:23:25 UTC,Pacific Time (US & Canada),7718832,,"","",1,0,"Monterey Bay, Pacific Grove, CA, US",36.6369966667,-121.9330833333,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
207339886,44408c65-91f7-456e-9872-075d1c3682ad,2024-04-13,2024-04-13 17:44:23 UTC,Pacific Time (US & Canada),6771648,,"","",2,0,"North Pacific Ocean, CA, US",37.4945033333,-122.4990383333,5,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
207392047,4cec2e25-2fcd-4b1a-a19d-a64c4b574d7a,2024-04-14,2024-04-14 18:48:39 UTC,Pacific Time (US & Canada),166566,Maryjanna,"",found 18 total across the Breakwater Marina fueling docks,1,0,"Monterey, CA, USA",36.6087715641,-121.8937829509,37,Flabellinopsis iodinea,Spanish Shawl,Mollusca,194495,Cladobranchia,Aeolidioidea,Flabellinopsidae,,,,,Flabellinopsis,,Flabellinopsis iodinea,,,,
207392167,0d55526f-963c-48c6-9402-c1004a043664,2024-04-14,2024-04-14 18:46:18 UTC,Pacific Time (US & Canada),166566,Maryjanna,"",found 14 along the northwest side of old fisherman's wharf,1,0,"Monterey, CA, USA",36.6053583194,-121.8925846741,24,Flabellinopsis iodinea,Spanish Shawl,Mollusca,194495,Cladobranchia,Aeolidioidea,Flabellinopsidae,,,,,Flabellinopsis,,Flabellinopsis iodinea,,,,
207472744,58c131ed-d28f-4067-befc-178840999a66,2024-04-12,2024-04-12 17:23:53 UTC,Pacific Time (US & Canada),7721933,,"","",1,0,"Monterey Bay, Pacific Grove, CA, US",36.6369633333,-121.9330883333,8,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
207489619,ea1575df-30fc-4294-8aca-e37f6c330fb0,2024-04-15,2024-04-15 19:07:42 UTC,Pacific Time (US & Canada),7804900,Cynthia Giovannetti,"",,1,0,"Moss Beach, CA, USA",37.5237649658,-122.5175189227,230,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
207494111,f7756101-ba69-41aa-8a2f-901dfe68a11a,2024-04-15,2024-04-15 18:24:06 UTC,Pacific Time (US & Canada),6050507,Kael Stelz,"","",2,0,"Elkhorn Slough, Moss Landing, CA, US",36.8111333333,-121.77938,4,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
207494531,3397dffd-5b1f-453b-8bbd-a84524dd9da0,2024-04-12,2024-04-12 17:21:27 UTC,Pacific Time (US & Canada),7718244,Annabelle Eaton,"","",1,0,"Monterey Bay, Pacific Grove, CA, US",36.63697,-121.9331133333,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
207503224,4fedcd32-2a59-4354-9c87-8c1054eb6d49,2024-04-12,2024-04-12 17:21:19 UTC,Pacific Time (US & Canada),7478495,Ana Weinstock,"","",2,0,"Monterey Bay, Pacific Grove, CA, US",36.637005,-121.9330966667,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
207523218,d26ed893-d5b6-44b2-8ccc-d6d1a4d21910,2024-04-12,2024-04-12 17:21:27 UTC,Pacific Time (US & Canada),7717123,,"","",1,0,"Monterey Bay, Pacific Grove, CA, US",36.6369083333,-121.9330583333,10,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
207542045,254551bc-8b99-4b91-9104-b4850efb4e3c,2024-04-12,2024-04-12 17:22:12 UTC,Pacific Time (US & Canada),7721929,,"","",1,0,"Monterey Bay, Pacific Grove, CA, US",36.636995,-121.933105,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
207989829,ad396a8a-54ad-4477-a791-acb408a783b7,2024-04-10,2024-04-10 13:24:41 UTC,Pacific Time (US & Canada),6030175,Emma McEnhill,"","",2,0,"North Pacific Ocean, Santa Cruz, CA, US",36.949295,-122.060875,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
208021349,3ac22071-5cc9-47d2-a76f-550a88303b46,2024-04-18,2024-04-18 20:58:05 UTC,Pacific Time (US & Canada),1111680,,"","",1,0,"North Pacific Ocean, CA, US",37.185,-122.3972083333,8,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
208144426,8c971420-1d7d-4560-8d2f-e159e9912ffb,2024-04-12,2024-04-12 17:23:36 UTC,Pacific Time (US & Canada),7719634,,"","",2,0,"Monterey Bay, Pacific Grove, CA, US",36.6369966667,-121.9330833333,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
208216388,f27dafe2-04cd-4ee8-ab31-12fcfd73504f,2024-04-19,2024-04-19 18:00:00 UTC,Pacific Time (US & Canada),2873,James Maughn,"","",2,0,"Monterey, CA, USA",36.6052080825,-121.8926568294,15,Flabellinopsis iodinea,Spanish Shawl,Mollusca,194495,Cladobranchia,Aeolidioidea,Flabellinopsidae,,,,,Flabellinopsis,,Flabellinopsis iodinea,,,,
208304856,1220e142-4d6e-42d1-bbf8-4c57eb0dc874,2024-04-12,2024-04-12 17:21:00 UTC,Pacific Time (US & Canada),7753054,James,"",,2,0,"Pacific Grove, CA, USA",36.6370055556,-121.9331138889,4,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
208571811,55cd7582-faee-4b70-bb4b-64c86eecfeff,2024-03-19,2024-03-19 22:04:00 UTC,Pacific Time (US & Canada),1424971,Maleen Mund,"","",1,0,"Pacific Grove, CA, USA",36.6259935495,-121.9161990699,4,Doriopsilla fulva,White-speckled Dorid,Mollusca,467284,Doridina,Phyllidioidea,Dendrodorididae,,,,,Doriopsilla,,Doriopsilla fulva,,,,
208722526,728cc105-3566-4303-a52f-8c0885ea5475,2024-03-30,2024-03-30 18:44:00 UTC,Pacific Time (US & Canada),1675616,,"",,1,0,"Pacific Grove, CA, USA",36.6336384565,-121.9393555462,48,Ceratodoris rosacea,Hopkins' Rose Nudibranch,Mollusca,1520980,Doridina,Onchidoridoidea,Goniodorididae,Goniodoridinae,,,,Ceratodoris,,Ceratodoris rosacea,,,,
208727485,e57962f4-4a32-4458-90fa-cbce3d65ebfe,2024-04-21,2024-04-22 01:24:08 UTC,Pacific Time (US & Canada),1136299,Gates Dupont,"","",1,0,"Monterey Bay Boatworks Boatyard, Monterey, CA, US",36.608975,-121.8933716667,5,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
208730256,f6f05ba6-2bfe-47b2-b4af-f628b7baeb94,2024-02-10,2024-02-11 01:52:21 UTC,Pacific Time (US & Canada),943386,,"","",1,0,"Soquel Cove, CA, US",36.9550633333,-121.970895,4,Phidiana hiltoni,Hilton's Aeolid,Mollusca,48724,Cladobranchia,Aeolidioidea,Facelinidae,,,,,Phidiana,,Phidiana hiltoni,,,,
208834359,30cbdc99-382b-4c89-97ff-0eb005f32529,2024-01-20,2024-01-20 20:37:00 UTC,Pacific Time (US & Canada),7642701,Brandon Huelga,"",@ 30fsw,2,0,"Monterey, CA, USA",36.6118547122,-121.8946033716,35,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
208834364,8c4fe251-8068-493e-9213-ee1a5adeec0c,2024-01-23,2024-01-24 03:22:00 UTC,Pacific Time (US & Canada),7642701,Brandon Huelga,"",@ 35fsw,1,0,"Monterey, CA, USA",36.6093562805,-121.8915637241,37,Limacia cockerelli,Cockerell's Dorid,Mollusca,538830,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Limacia,,Limacia cockerelli,,,,
208834365,efc798e5-004a-491e-8e54-f612205363b7,2024-02-25,2024-02-25 18:50:00 UTC,Pacific Time (US & Canada),7642701,Brandon Huelga,"",@ 50fsw,3,0,"Monterey County, CA, USA",36.5270116653,-121.9289472761,92,Tritonia festiva,Festive Tritonid,Mollusca,48827,Cladobranchia,Tritonioidea,Tritoniidae,Tritoniinae,,,,Tritonia,,Tritonia festiva,,,,
208834369,17138b07-e264-45c0-8f56-7dc8ad101862,2024-04-03,2024-04-04 02:57:00 UTC,Pacific Time (US & Canada),7642701,Brandon Huelga,"",@ 25fsw,2,0,"Monterey, CA, USA",36.6043117804,-121.8888733047,31,Aeolidia loui,Warty Shag-rug Nudibranch,Mollusca,498117,Cladobranchia,Aeolidioidea,Aeolidiidae,,,,,Aeolidia,,Aeolidia loui,,,,
208837534,15bca626-86ff-47b9-8c56-3fa27c09d03e,2024-04-17,2024-04-18 03:22:00 UTC,Pacific Time (US & Canada),7642701,Brandon Huelga,"",@ 40fsw,1,0,"Monterey, CA, USA",36.6115120949,-121.894810869,33,Dirona picta,Colorful Dirona,Mollusca,48978,Cladobranchia,Proctonotoidea,Dironidae,,,,,Dirona,,Dirona picta,,,,
208837535,9c41d032-19f0-4512-a2e3-7c29f9f4e6e1,2024-01-23,2024-01-24 03:37:00 UTC,Pacific Time (US & Canada),7642701,Brandon Huelga,"",@ 25fsw,3,0,"Monterey, CA, USA",36.6094260974,-121.8923610448,15,Ceratodoris rosacea,Hopkins' Rose Nudibranch,Mollusca,1520980,Doridina,Onchidoridoidea,Goniodorididae,Goniodoridinae,,,,Ceratodoris,,Ceratodoris rosacea,,,,
209010193,e310fa3f-8492-4825-8f9a-63b1a360b078,2024-02-08,2024-02-08 23:52:15 UTC,Pacific Time (US & Canada),3000471,Jillian Daly,"","",3,0,"Natural Bridges State Beach, Santa Cruz, CA, US",36.9501189451,-122.0565444588,1126,Diaulula sandiegensis,San Diego Dorid,Mollusca,508884,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula sandiegensis,,,,
209094713,6ee876c6-aaed-4a2c-b2d6-99a1bfccb3d0,2024-04-19,2024-04-19 20:52:00 UTC,Pacific Time (US & Canada),752052,Pat Webster @underwaterpat,"",,2,0,"Monterey, CA, USA",36.6037375383,-121.8887662614,110,Flabellinopsis iodinea,Spanish Shawl,Mollusca,194495,Cladobranchia,Aeolidioidea,Flabellinopsidae,,,,,Flabellinopsis,,Flabellinopsis iodinea,,,,
209116602,9e7feb4e-e2d7-43c7-a277-66dae28adadc,2024-01-12,2024-01-13 00:16:21 UTC,Pacific Time (US & Canada),1613052,,"","",2,0,"Soquel Cove, CA, US",36.9550166667,-121.9712966667,4,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
209153553,b71680c8-02e5-42e8-9d9c-ef1c0b1810a2,2024-04-24,2024-04-24 19:18:00 UTC,Pacific Time (US & Canada),7671774,,"","",1,0,"Old Fisherman's Wharf, Monterey, CA, US",36.6050633333,-121.8893883333,23,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
209158156,640ec0ab-3491-4905-b301-5064cb9718a5,2024-04-10,2024-04-10 20:17:03 UTC,Pacific Time (US & Canada),2254287,Desert Daydreamer,"","",2,0,"Monterey Bay, Monterey, CA, US",36.6094742681,-121.893478586,50,Ceratodoris rosacea,Hopkins' Rose Nudibranch,Mollusca,1520980,Doridina,Onchidoridoidea,Goniodorididae,Goniodoridinae,,,,Ceratodoris,,Ceratodoris rosacea,,,,
209158408,d3090078-e68c-4147-af5c-9619946dfa98,2024-04-10,2024-04-10 20:20:02 UTC,Pacific Time (US & Canada),2254287,Desert Daydreamer,"","",1,0,"Monterey Bay, Monterey, CA, US",36.6095704165,-121.8930589494,75,Limacia cockerelli,Cockerell's Dorid,Mollusca,538830,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Limacia,,Limacia cockerelli,,,,
209159892,3f37b793-0b92-4532-89ed-ecd177b91230,2024-04-10,2024-04-10 20:33:34 UTC,Pacific Time (US & Canada),2254287,Desert Daydreamer,"","",1,0,"Monterey Bay, Monterey, CA, US",36.6095119099,-121.8937714997,50,Triopha catalinae,Clown Dorid,Mollusca,47454,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha catalinae,,,,
209160029,39def7a2-22cb-4ecc-bc68-d31c7c2205b1,2024-04-10,2024-04-10 20:35:22 UTC,Pacific Time (US & Canada),2254287,Desert Daydreamer,"","",1,0,"Monterey Bay, Monterey, CA, US",36.609522873,-121.893427906,72,Peltodoris nobilis,Noble Dorid,Mollusca,48450,Doridina,Doridoidea,Discodorididae,,,,,Peltodoris,,Peltodoris nobilis,,,,
209162621,f34a8d12-0059-4d0e-a8e2-1b4a3e06a8cf,2024-04-10,2024-04-10 20:38:39 UTC,Pacific Time (US & Canada),2254287,Desert Daydreamer,"","",2,0,"Monterey Bay, Monterey, CA, US",36.6094719013,-121.8933540047,82,Ceratodoris rosacea,Hopkins' Rose Nudibranch,Mollusca,1520980,Doridina,Onchidoridoidea,Goniodorididae,Goniodoridinae,,,,Ceratodoris,,Ceratodoris rosacea,,,,
209204213,0ec701db-a5d6-4a29-bb2d-1b738fdfd421,2024-02-10,2024-02-11 01:01:57 UTC,Pacific Time (US & Canada),6023718,Judd Franklin,"","",2,0,"Carmel Bay, CA, US",36.544156556,-121.9343155034,53,Ceratodoris rosacea,Hopkins' Rose Nudibranch,Mollusca,1520980,Doridina,Onchidoridoidea,Goniodorididae,Goniodoridinae,,,,Ceratodoris,,Ceratodoris rosacea,,,,
209213255,ba3d7191-355e-4be5-83e6-65e82824ff04,2024-04-11,2024-04-11 14:43:28 UTC,Pacific Time (US & Canada),2442028,Olivia VanDamme,"","",1,0,"North Pacific Ocean, CA, US",37.5179966667,-122.5146866667,5,Phidiana hiltoni,Hilton's Aeolid,Mollusca,48724,Cladobranchia,Aeolidioidea,Facelinidae,,,,,Phidiana,,Phidiana hiltoni,,,,
209213285,fbbd8bde-d83b-42f4-9c24-9894ed9eed9b,2024-04-11,2024-04-11 14:41:46 UTC,Pacific Time (US & Canada),2442028,Olivia VanDamme,"","",1,0,"North Pacific Ocean, CA, US",37.5180033333,-122.5146866667,5,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
209213399,2b1fed9e-bc9e-4334-959b-e38d49119208,2024-04-11,2024-04-11 14:24:59 UTC,Pacific Time (US & Canada),2442028,Olivia VanDamme,"","",2,0,"North Pacific Ocean, CA, US",37.5176283333,-122.5144966667,5,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
209609107,4a44f1d7-c319-4c5e-8f3a-79003b99be81,2024-04-26,2024-04-26 15:23:30 UTC,Pacific Time (US & Canada),15206,"","","",1,0,"Half Moon Bay, CA, US",37.493394938,-122.4988515623,11,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
209610376,457ebb7b-f3b3-4cad-8883-72fa0ff06762,2024-04-26,2024-04-26 15:25:53 UTC,Pacific Time (US & Canada),15206,"","","",1,0,"Half Moon Bay, CA, US",37.493401782,-122.4987727065,7,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
209614388,3cb75409-e86a-4cb0-b28c-1b02cf618586,2024-04-25,2024-04-26 02:33:00 UTC,Pacific Time (US & Canada),3840239,,"","",1,0,"Santa Cruz Small Craft Harbor, Santa Cruz, CA, US",36.963775002,-122.0018426152,12,Dendronotus venustus,Branched Dendronotid,Mollusca,129995,Cladobranchia,Dendronotoidea,Dendronotidae,,,,,Dendronotus,,Dendronotus venustus,,,,
209615013,38c42ebc-5f81-4e96-8edd-f8fd0ac5d4b3,2024-04-25,2024-04-26 02:34:00 UTC,Pacific Time (US & Canada),3840239,,"","",1,0,"Santa Cruz Small Craft Harbor, Santa Cruz, CA, US",36.9637446035,-122.0019530108,19,Acanthodoris rhodoceras,Black and White Dorid,Mollusca,47482,Doridina,Onchidoridoidea,Onchidorididae,,,,,Acanthodoris,,Acanthodoris rhodoceras,,,,
209943595,9c14df92-7d9f-4c7b-a279-cd71bcd28ac8,2024-03-25,2024-03-25 22:00:00 UTC,Pacific Time (US & Canada),908229,"","","",2,0,"Santa Cruz, CA, USA",36.9636330732,-122.0019572986,56,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
209948457,ad50487b-f259-42b4-9c23-db000ba9c03d,2024-04-26,2024-04-26 11:09:00 UTC,Pacific Time (US & Canada),2873,James Maughn,"","",2,0,"Seabright, Santa Cruz, CA 95062, USA",36.9660396471,-122.0034629347,2,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
209948464,26054e09-8907-4c74-b2a7-c98e94a661ce,2024-04-26,2024-04-26 11:07:00 UTC,Pacific Time (US & Canada),2873,James Maughn,"","",1,0,"Seabright, Santa Cruz, CA 95062, USA",36.9660499606,-122.0034542175,8,Doris montereyensis,Monterey Dorid,Mollusca,47469,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris montereyensis,,,,
210399891,4246b4ad-237b-4f94-a957-e5616ddd0564,2024-04-09,2024-04-09 16:02:25 UTC,Pacific Time (US & Canada),7795090,,"","",2,0,"Carmel Bay, CA, US",36.54383,-121.9339616667,6,Triopha maculata,Spotted Dorid,Mollusca,47110,Doridina,Polyceroidea,Polyceridae,Triophinae,,,,Triopha,,Triopha maculata,,,,
210429039,20e1cf91-eef2-4f7c-a64f-0a6bc5131e1f,2024-04-27,2024-04-27 14:36:00 UTC,Pacific Time (US & Canada),7353,Allison Gong,"","",2,0,"San Mateo County, CA, USA",37.1523283639,-122.3598640222,191,Dendronotus venustus,Branched Dendronotid,Mollusca,129995,Cladobranchia,Dendronotoidea,Dendronotidae,,,,,Dendronotus,,Dendronotus venustus,,,,
210429048,1fbbebaa-8d75-4b88-80f5-0b2983896668,2024-04-27,2024-04-27 13:58:00 UTC,Pacific Time (US & Canada),7353,Allison Gong,"","",1,0,"San Mateo County, CA, USA",37.1523283639,-122.3598640222,191,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
210429056,4f4c01d4-6c3f-437c-aa6b-2ff5a665c4b1,2024-04-27,2024-04-27 13:32:00 UTC,Pacific Time (US & Canada),7353,Allison Gong,"","",1,0,"San Mateo County, CA, USA",37.1523283639,-122.3598640222,191,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
210429391,d6f2ea4f-bcd5-4d5c-b336-ce1c998de622,2024-03-25,2024-03-25 22:10:00 UTC,Pacific Time (US & Canada),908229,"","",I have never seen such a gathering of Coryphella trilineata. They were positively everywhere.,2,0,"Santa Cruz, CA, USA",36.9635439618,-122.0018540273,15,Coryphella trilineata,Three-lined Aeolid,Mollusca,1392222,Cladobranchia,Fionoidea,Coryphellidae,,,,,Coryphella,,Coryphella trilineata,,,,
210467491,473afa10-fdcf-449e-9185-0164ae8275b9,2024-04-21,2024-04-22 03:22:16 UTC,Pacific Time (US & Canada),8066039,Justin Lerman,"",,1,0,"Monterey, CA, USA",36.6158190784,-121.8982763216,62,Dendronotus iris,Giant Nudibranch,Mollusca,47706,Cladobranchia,Dendronotoidea,Dendronotidae,,,,,Dendronotus,,Dendronotus iris,,,,
210518335,7a6ea20a-0087-4150-a269-e2b328a5649e,2024-03-25,2024-03-25 22:07:00 UTC,Pacific Time (US & Canada),908229,"","",Egg strings,2,0,"Santa Cruz, CA, USA",36.9636063155,-122.0019942338,47,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
210518336,7320172f-7ebe-460a-a65f-0d3aa9395466,2024-03-25,2024-03-25 22:08:00 UTC,Pacific Time (US & Canada),908229,"","",Egg strings,2,0,"Santa Cruz, CA, USA",36.9635396755,-122.0019049893,19,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
210549122,6c7226f0-058e-4fcf-a390-d68eebc94281,2024-04-27,2024-04-27 21:00:00 UTC,Pacific Time (US & Canada),6660595,Emily K,"","",1,0,"Monterey Bay, Monterey, CA, US",36.6044444999,-121.8890664128,71,Dendronotus iris,Giant Nudibranch,Mollusca,47706,Cladobranchia,Dendronotoidea,Dendronotidae,,,,,Dendronotus,,Dendronotus iris,,,,
210573168,741ad862-eb74-4177-95bd-832ffa526477,2024-03-25,2024-03-25 22:15:00 UTC,Pacific Time (US & Canada),908229,"","","",2,0,"Santa Cruz, CA, USA",36.963524673,-122.0018191586,14,Coryphella trilineata,Three-lined Aeolid,Mollusca,1392222,Cladobranchia,Fionoidea,Coryphellidae,,,,,Coryphella,,Coryphella trilineata,,,,
210573169,b2f20389-193a-4f9f-a52c-a5c955665ca1,2024-03-25,2024-03-25 22:18:00 UTC,Pacific Time (US & Canada),908229,"","","",2,0,"Santa Cruz, CA, USA",36.9635589632,-122.0018486629,12,Coryphella trilineata,Three-lined Aeolid,Mollusca,1392222,Cladobranchia,Fionoidea,Coryphellidae,,,,,Coryphella,,Coryphella trilineata,,,,
210950751,29e95cf8-35d7-47e7-a66e-b6126ca81f76,2024-03-25,2024-03-25 22:20:00 UTC,Pacific Time (US & Canada),908229,"","","",2,0,"Santa Cruz, CA, USA",36.9636834682,-122.0020907933,56,Coryphella trilineata,Three-lined Aeolid,Mollusca,1392222,Cladobranchia,Fionoidea,Coryphellidae,,,,,Coryphella,,Coryphella trilineata,,,,
210950760,2978ec3e-c7bd-473d-8043-8602f3fd4638,2024-03-25,2024-03-25 22:27:00 UTC,Pacific Time (US & Canada),908229,"","","",3,0,"Santa Cruz, CA, USA",36.9635953975,-122.0019827734,24,Coryphella trilineata,Three-lined Aeolid,Mollusca,1392222,Cladobranchia,Fionoidea,Coryphellidae,,,,,Coryphella,,Coryphella trilineata,,,,
210976010,54f1ce65-ca17-4822-968a-84b1afc9f9c9,2024-04-28,2024-04-28 16:01:35 UTC,Pacific Time (US & Canada),5556445,"","",So many at the harbor and even eggs spotted! You can see from above water. Check the piers. Low tide preferred and some sun for better viewing. Over by the fuel area next to Crow's Nest was great with more than a half dozen on a single pier in places and some out of the water.,3,0,"Santa Cruz, CA 95062, USA",36.9637305556,-122.0016305556,,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
210977606,e0d8c528-047f-4223-8923-34cd4719b261,2024-04-28,2024-04-28 15:50:08 UTC,Pacific Time (US & Canada),1949356,Sophia Zuzga,"","",1,0,"North Pacific Ocean, CA, US",37.18227,-122.3896466667,5,Flabellinopsis iodinea,Spanish Shawl,Mollusca,194495,Cladobranchia,Aeolidioidea,Flabellinopsidae,,,,,Flabellinopsis,,Flabellinopsis iodinea,,,,
210977941,810066f6-c79a-4b9b-9c6f-5682de53a39c,2024-04-28,2024-04-28 16:26:00 UTC,Pacific Time (US & Canada),1949356,Sophia Zuzga,"","",2,0,"North Pacific Ocean, CA, US",37.182725,-122.3898083333,14,Ceratodoris rosacea,Hopkins' Rose Nudibranch,Mollusca,1520980,Doridina,Onchidoridoidea,Goniodorididae,Goniodoridinae,,,,Ceratodoris,,Ceratodoris rosacea,,,,
211121244,49b3d591-a471-4d75-9670-642c84a9eb1d,2024-04-28,2024-04-28 14:17:00 UTC,Pacific Time (US & Canada),7353,Allison Gong,"","",1,0,"San Mateo County, CA, USA",37.1937653351,-122.4024804875,412,Hermissenda opalescens,Opalescent Nudibranch,Mollusca,494603,Cladobranchia,Aeolidioidea,Myrrhinidae,,,,,Hermissenda,,Hermissenda opalescens,,,,
